source_url,normalized_path,nav_section,status,notes
https://razorpay.com/docs/build/llm-docs/payments/dashboard/account-settings/webhooks.md,payments/dashboard/account-settings/webhooks,payments,done,
https://razorpay.com/docs/build/llm-docs/payments/dashboard/reports/custom-reports.md,payments/dashboard/reports/custom-reports,payments,done,
https://razorpay.com/docs/build/llm-docs/payments/dashboard/reports/data-schema.md,payments/dashboard/reports/data-schema,payments,done,
https://razorpay.com/docs/build/llm-docs/payments/dashboard/reports/list-of-reports.md,payments/dashboard/reports/list-of-reports,payments,done,
https://razorpay.com/docs/build/llm-docs/payments/ecommerce-plugins/ghost-integration/add-payment-button.md,payments/ecommerce-plugins/ghost-integration/add-payment-button,payments,done,
https://razorpay.com/docs/build/llm-docs/payments/ecommerce-plugins/ghost-integration/zapier-integration.md,payments/ecommerce-plugins/ghost-integration/zapier-integration,payments,done,
https://razorpay.com/docs/build/llm-docs/payments/ecommerce-plugins/razorpay-direct-credit-card/troubleshooting-faqs.md,payments/ecommerce-plugins/razorpay-direct-credit-card/troubleshooting-faqs,payments,done,
https://razorpay.com/docs/build/llm-docs/payments/insights/checkout-analytics/magic.md,payments/insights/checkout-analytics/magic,payments,done,
https://razorpay.com/docs/build/llm-docs/payments/insights/checkout-analytics/magicx.md,payments/insights/checkout-analytics/magicx,payments,done,
https://razorpay.com/docs/build/llm-docs/payments/international-payments/accept-international-payments-from-indian-customers/custom-integration.md,payments/international-payments/accept-international-payments-from-indian-customers/custom-integration,payments,done,
https://razorpay.com/docs/build/llm-docs/payments/international-payments/accept-international-payments-from-indian-customers/s2s-integration.md,payments/international-payments/accept-international-payments-from-indian-customers/s2s-integration,payments,done,
https://razorpay.com/docs/build/llm-docs/payments/international-payments/accept-international-payments-from-indian-customers/standard-integration.md,payments/international-payments/accept-international-payments-from-indian-customers/standard-integration,payments,done,
https://razorpay.com/docs/build/llm-docs/payments/international-payments/international-bank-transfer/connect-platforms.md,payments/international-payments/international-bank-transfer/connect-platforms,payments,done,
https://razorpay.com/docs/build/llm-docs/payments/international-payments/international-bank-transfer/transactions-invoices.md,payments/international-payments/international-bank-transfer/transactions-invoices,payments,done,
https://razorpay.com/docs/build/llm-docs/payments/international-payments/outward-remittances/custom-integration.md,payments/international-payments/outward-remittances/custom-integration,payments,done,
https://razorpay.com/docs/build/llm-docs/payments/international-payments/outward-remittances/education.md,payments/international-payments/outward-remittances/education,payments,done,
https://razorpay.com/docs/build/llm-docs/payments/international-payments/outward-remittances/s2s-integration.md,payments/international-payments/outward-remittances/s2s-integration,payments,done,
https://razorpay.com/docs/build/llm-docs/payments/international-payments/outward-remittances/standard-integration.md,payments/international-payments/outward-remittances/standard-integration,payments,done,
https://razorpay.com/docs/build/llm-docs/payments/international-payments/risk-visibility-dashboard/dispute-sales-ratio.md,payments/international-payments/risk-visibility-dashboard/dispute-sales-ratio,payments,done,
https://razorpay.com/docs/build/llm-docs/payments/international-payments/risk-visibility-dashboard/fraud-sales-ratio.md,payments/international-payments/risk-visibility-dashboard/fraud-sales-ratio,payments,done,
https://razorpay.com/docs/build/llm-docs/payments/international-payments/risk-visibility-dashboard/risk-decline-rate.md,payments/international-payments/risk-visibility-dashboard/risk-decline-rate,payments,done,
https://razorpay.com/docs/build/llm-docs/payments/invoices/items/dashboard.md,payments/invoices/items/dashboard,payments,done,
https://razorpay.com/docs/build/llm-docs/payments/magic-checkout/analytics/conversion.md,payments/magic-checkout/analytics/conversion,payments,done,
https://razorpay.com/docs/build/llm-docs/payments/magic-checkout/analytics/order.md,payments/magic-checkout/analytics/order,payments,done,
https://razorpay.com/docs/build/llm-docs/payments/magic-checkout/analytics/reports.md,payments/magic-checkout/analytics/reports,payments,done,
https://razorpay.com/docs/build/llm-docs/payments/magic-checkout/analytics/rto.md,payments/magic-checkout/analytics/rto,payments,done,
https://razorpay.com/docs/build/llm-docs/payments/magic-checkout/apis/coupon-code.md,payments/magic-checkout/apis/coupon-code,payments,done,
https://razorpay.com/docs/build/llm-docs/payments/magic-checkout/apis/customer-address.md,payments/magic-checkout/apis/customer-address,payments,done,
https://razorpay.com/docs/build/llm-docs/payments/magic-checkout/apis/shipping-info.md,payments/magic-checkout/apis/shipping-info,payments,done,
https://razorpay.com/docs/build/llm-docs/payments/magic-checkout/features/quickbuy.md,payments/magic-checkout/features/quickbuy,payments,done,
https://razorpay.com/docs/build/llm-docs/payments/magic-checkout/login-with-razorpay/automation-tags.md,payments/magic-checkout/login-with-razorpay/automation-tags,payments,done,
https://razorpay.com/docs/build/llm-docs/payments/magic-checkout/login-with-razorpay/customer-analytics.md,payments/magic-checkout/login-with-razorpay/customer-analytics,payments,done,
https://razorpay.com/docs/build/llm-docs/payments/magic-checkout/order-settings/prepay-cod.md,payments/magic-checkout/order-settings/prepay-cod,payments,done,
https://razorpay.com/docs/build/llm-docs/payments/magic-checkout/order-settings/review-cod-orders.md,payments/magic-checkout/order-settings/review-cod-orders,payments,done,
https://razorpay.com/docs/build/llm-docs/payments/magic-checkout/rto-intelligence/appendix.md,payments/magic-checkout/rto-intelligence/appendix,payments,done,
https://razorpay.com/docs/build/llm-docs/payments/magic-checkout/rto-reduction/allowlist-blocklist.md,payments/magic-checkout/rto-reduction/allowlist-blocklist,payments,done,
https://razorpay.com/docs/build/llm-docs/payments/magic-checkout/rto-reduction/delivery-status.md,payments/magic-checkout/rto-reduction/delivery-status,payments,done,
https://razorpay.com/docs/build/llm-docs/payments/magic-checkout/rto-reduction/logistics-partners.md,payments/magic-checkout/rto-reduction/logistics-partners,payments,done,
https://razorpay.com/docs/build/llm-docs/payments/magic-checkout/shopify/configuration.md,payments/magic-checkout/shopify/configuration,payments,done,
https://razorpay.com/docs/build/llm-docs/payments/magic-checkout/shopify/order-analytics.md,payments/magic-checkout/shopify/order-analytics,payments,done,
https://razorpay.com/docs/build/llm-docs/payments/magic-checkout/web/analytics-event-reference.md,payments/magic-checkout/web/analytics-event-reference,payments,done,
https://razorpay.com/docs/build/llm-docs/payments/magic-checkout/web/analytics-integration.md,payments/magic-checkout/web/analytics-integration,payments,done,
https://razorpay.com/docs/build/llm-docs/payments/magic-checkout/woocommerce/configuration.md,payments/magic-checkout/woocommerce/configuration,payments,done,
https://razorpay.com/docs/build/llm-docs/payments/mobile-app/accept-payments/payment-gateway.md,payments/mobile-app/accept-payments/payment-gateway,payments,done,
https://razorpay.com/docs/build/llm-docs/payments/mobile-app/accept-payments/payment-links.md,payments/mobile-app/accept-payments/payment-links,payments,done,
https://razorpay.com/docs/build/llm-docs/payments/mobile-app/accept-payments/payment-pages.md,payments/mobile-app/accept-payments/payment-pages,payments,done,
https://razorpay.com/docs/build/llm-docs/payments/mobile-app/accept-payments/razorpay-me.md,payments/mobile-app/accept-payments/razorpay-me,payments,done,
https://razorpay.com/docs/build/llm-docs/payments/mobile-app/accept-payments/webstore.md,payments/mobile-app/accept-payments/webstore,payments,done,
https://razorpay.com/docs/build/llm-docs/payments/mobile-app/track-manage/issue-refunds.md,payments/mobile-app/track-manage/issue-refunds,payments,done,
https://razorpay.com/docs/build/llm-docs/payments/mobile-app/track-manage/view-settlements.md,payments/mobile-app/track-manage/view-settlements,payments,done,
https://razorpay.com/docs/build/llm-docs/payments/offers/low-cost-emi/create.md,payments/offers/low-cost-emi/create,payments,done,
https://razorpay.com/docs/build/llm-docs/payments/offers/low-cost-emi/custom-integration.md,payments/offers/low-cost-emi/custom-integration,payments,done,
https://razorpay.com/docs/build/llm-docs/payments/offers/low-cost-emi/faqs.md,payments/offers/low-cost-emi/faqs,payments,done,
https://razorpay.com/docs/build/llm-docs/payments/offers/low-cost-emi/s2s-integration.md,payments/offers/low-cost-emi/s2s-integration,payments,done,
https://razorpay.com/docs/build/llm-docs/payments/offers/low-cost-emi/standard-integration.md,payments/offers/low-cost-emi/standard-integration,payments,done,
https://razorpay.com/docs/build/llm-docs/payments/offers/low-cost-emi/tutorial.md,payments/offers/low-cost-emi/tutorial,payments,done,
https://razorpay.com/docs/build/llm-docs/payments/offers/no-cost-emi/create.md,payments/offers/no-cost-emi/create,payments,done,
https://razorpay.com/docs/build/llm-docs/payments/offers/no-cost-emi/faqs.md,payments/offers/no-cost-emi/faqs,payments,done,
https://razorpay.com/docs/build/llm-docs/payments/offers/no-cost-emi/standard-integration.md,payments/offers/no-cost-emi/standard-integration,payments,done,
https://razorpay.com/docs/build/llm-docs/payments/offers/no-cost-emi/tutorial.md,payments/offers/no-cost-emi/tutorial,payments,done,
https://razorpay.com/docs/build/llm-docs/payments/offers/voucher/s2s-integration.md,payments/offers/voucher/s2s-integration,payments,done,
https://razorpay.com/docs/build/llm-docs/payments/payment-button/manage/prefill-amount-fields.md,payments/payment-button/manage/prefill-amount-fields,payments,done,
https://razorpay.com/docs/build/llm-docs/payments/payment-button/subscription-buttons/80g-receipt.md,payments/payment-button/subscription-buttons/80g-receipt,payments,done,
https://razorpay.com/docs/build/llm-docs/payments/payment-button/subscription-buttons/download-reports.md,payments/payment-button/subscription-buttons/download-reports,payments,done,
https://razorpay.com/docs/build/llm-docs/payments/payment-button/subscription-buttons/embed.md,payments/payment-button/subscription-buttons/embed,payments,done,
https://razorpay.com/docs/build/llm-docs/payments/payment-button/subscription-buttons/faqs.md,payments/payment-button/subscription-buttons/faqs,payments,done,
https://razorpay.com/docs/build/llm-docs/payments/payment-button/subscription-buttons/manage.md,payments/payment-button/subscription-buttons/manage,payments,done,
https://razorpay.com/docs/build/llm-docs/payments/payment-button/subscription-buttons/receipt.md,payments/payment-button/subscription-buttons/receipt,payments,done,
https://razorpay.com/docs/build/llm-docs/payments/payment-button/subscription-buttons/subscribe-to-webhooks.md,payments/payment-button/subscription-buttons/subscribe-to-webhooks,payments,done,
https://razorpay.com/docs/build/llm-docs/payments/payment-button/subscription-buttons/supported-platforms.md,payments/payment-button/subscription-buttons/supported-platforms,payments,done,
https://razorpay.com/docs/build/llm-docs/payments/payment-button/supported-platforms/wordpress.md,payments/payment-button/supported-platforms/wordpress,payments,done,
https://razorpay.com/docs/build/llm-docs/payments/payment-gateway/android-integration/custom.md,payments/payment-gateway/android-integration/custom,payments,done,
https://razorpay.com/docs/build/llm-docs/payments/payment-gateway/android-integration/standard.md,payments/payment-gateway/android-integration/standard,payments,done,
https://razorpay.com/docs/build/llm-docs/payments/payment-gateway/capacitor-integration/integration-steps.md,payments/payment-gateway/capacitor-integration/integration-steps,payments,done,
https://razorpay.com/docs/build/llm-docs/payments/payment-gateway/capacitor-integration/troubleshooting-faqs.md,payments/payment-gateway/capacitor-integration/troubleshooting-faqs,payments,done,
https://razorpay.com/docs/build/llm-docs/payments/payment-gateway/cordova-integration/integration-steps.md,payments/payment-gateway/cordova-integration/integration-steps,payments,done,
https://razorpay.com/docs/build/llm-docs/payments/payment-gateway/cordova-integration/troubleshooting-faqs.md,payments/payment-gateway/cordova-integration/troubleshooting-faqs,payments,done,
https://razorpay.com/docs/build/llm-docs/payments/payment-gateway/ecommerce-plugins/arastta.md,payments/payment-gateway/ecommerce-plugins/arastta,payments,done,
https://razorpay.com/docs/build/llm-docs/payments/payment-gateway/ecommerce-plugins/bigcommerce.md,payments/payment-gateway/ecommerce-plugins/bigcommerce,payments,done,
https://razorpay.com/docs/build/llm-docs/payments/payment-gateway/ecommerce-plugins/build-your-own.md,payments/payment-gateway/ecommerce-plugins/build-your-own,payments,done,
https://razorpay.com/docs/build/llm-docs/payments/payment-gateway/ecommerce-plugins/cs-cart.md,payments/payment-gateway/ecommerce-plugins/cs-cart,payments,done,
https://razorpay.com/docs/build/llm-docs/payments/payment-gateway/ecommerce-plugins/drupal-commerce.md,payments/payment-gateway/ecommerce-plugins/drupal-commerce,payments,done,
https://razorpay.com/docs/build/llm-docs/payments/payment-gateway/ecommerce-plugins/easy-digital-downloads.md,payments/payment-gateway/ecommerce-plugins/easy-digital-downloads,payments,done,
https://razorpay.com/docs/build/llm-docs/payments/payment-gateway/ecommerce-plugins/gravity-forms.md,payments/payment-gateway/ecommerce-plugins/gravity-forms,payments,done,
https://razorpay.com/docs/build/llm-docs/payments/payment-gateway/ecommerce-plugins/magento.md,payments/payment-gateway/ecommerce-plugins/magento,payments,done,
https://razorpay.com/docs/build/llm-docs/payments/payment-gateway/ecommerce-plugins/open-cart.md,payments/payment-gateway/ecommerce-plugins/open-cart,payments,done,
https://razorpay.com/docs/build/llm-docs/payments/payment-gateway/ecommerce-plugins/prestashop.md,payments/payment-gateway/ecommerce-plugins/prestashop,payments,done,
https://razorpay.com/docs/build/llm-docs/payments/payment-gateway/ecommerce-plugins/shopify.md,payments/payment-gateway/ecommerce-plugins/shopify,payments,done,
https://razorpay.com/docs/build/llm-docs/payments/payment-gateway/ecommerce-plugins/shopify-cod.md,payments/payment-gateway/ecommerce-plugins/shopify-cod,payments,done,
https://razorpay.com/docs/build/llm-docs/payments/payment-gateway/ecommerce-plugins/shopify-razorpay-secure.md,payments/payment-gateway/ecommerce-plugins/shopify-razorpay-secure,payments,done,
https://razorpay.com/docs/build/llm-docs/payments/payment-gateway/ecommerce-plugins/whmcs.md,payments/payment-gateway/ecommerce-plugins/whmcs,payments,done,
https://razorpay.com/docs/build/llm-docs/payments/payment-gateway/ecommerce-plugins/wix.md,payments/payment-gateway/ecommerce-plugins/wix,payments,done,
https://razorpay.com/docs/build/llm-docs/payments/payment-gateway/ecommerce-plugins/woocommerce.md,payments/payment-gateway/ecommerce-plugins/woocommerce,payments,done,
https://razorpay.com/docs/build/llm-docs/payments/payment-gateway/ecommerce-plugins/wordpress.md,payments/payment-gateway/ecommerce-plugins/wordpress,payments,done,
https://razorpay.com/docs/build/llm-docs/payments/payment-gateway/features/quickbuy.md,payments/payment-gateway/features/quickbuy,payments,done,
https://razorpay.com/docs/build/llm-docs/payments/payment-gateway/features/trusted-business.md,payments/payment-gateway/features/trusted-business,payments,done,
https://razorpay.com/docs/build/llm-docs/payments/payment-gateway/flutter-integration/custom.md,payments/payment-gateway/flutter-integration/custom,payments,done,
https://razorpay.com/docs/build/llm-docs/payments/payment-gateway/flutter-integration/standard.md,payments/payment-gateway/flutter-integration/standard,payments,done,
https://razorpay.com/docs/build/llm-docs/payments/payment-gateway/ios-integration/custom.md,payments/payment-gateway/ios-integration/custom,payments,done,
https://razorpay.com/docs/build/llm-docs/payments/payment-gateway/ios-integration/standard.md,payments/payment-gateway/ios-integration/standard,payments,done,
https://razorpay.com/docs/build/llm-docs/payments/payment-gateway/quick-integration/integration-steps.md,payments/payment-gateway/quick-integration/integration-steps,payments,done,
https://razorpay.com/docs/build/llm-docs/payments/payment-gateway/quick-integration/troubleshooting-faqs.md,payments/payment-gateway/quick-integration/troubleshooting-faqs,payments,done,
https://razorpay.com/docs/build/llm-docs/payments/payment-gateway/rainy-day/capture-settings.md,payments/payment-gateway/rainy-day/capture-settings,payments,done,
https://razorpay.com/docs/build/llm-docs/payments/payment-gateway/rainy-day/downtime.md,payments/payment-gateway/rainy-day/downtime,payments,done,
https://razorpay.com/docs/build/llm-docs/payments/payment-gateway/rainy-day/errors.md,payments/payment-gateway/rainy-day/errors,payments,done,
https://razorpay.com/docs/build/llm-docs/payments/payment-gateway/react-native-integration/custom.md,payments/payment-gateway/react-native-integration/custom,payments,done,
https://razorpay.com/docs/build/llm-docs/payments/payment-gateway/react-native-integration/standard.md,payments/payment-gateway/react-native-integration/standard,payments,done,
https://razorpay.com/docs/build/llm-docs/payments/payment-gateway/s2s-integration/best-practices.md,payments/payment-gateway/s2s-integration/best-practices,payments,done,
https://razorpay.com/docs/build/llm-docs/payments/payment-gateway/s2s-integration/payment-methods.md,payments/payment-gateway/s2s-integration/payment-methods,payments,done,
https://razorpay.com/docs/build/llm-docs/payments/payment-gateway/s2s-integration/recurring-payments.md,payments/payment-gateway/s2s-integration/recurring-payments,payments,done,
https://razorpay.com/docs/build/llm-docs/payments/payment-gateway/s2s-integration/redirect.md,payments/payment-gateway/s2s-integration/redirect,payments,done,
https://razorpay.com/docs/build/llm-docs/payments/payment-gateway/s2s-integration/subscriptions.md,payments/payment-gateway/s2s-integration/subscriptions,payments,done,
https://razorpay.com/docs/build/llm-docs/payments/payment-gateway/web-integration/custom.md,payments/payment-gateway/web-integration/custom,payments,done,
https://razorpay.com/docs/build/llm-docs/payments/payment-gateway/web-integration/hosted.md,payments/payment-gateway/web-integration/hosted,payments,done,
https://razorpay.com/docs/build/llm-docs/payments/payment-gateway/web-integration/standard.md,payments/payment-gateway/web-integration/standard,payments,done,
https://razorpay.com/docs/build/llm-docs/payments/payment-links/announcements/retry-link.md,payments/payment-links/announcements/retry-link,payments,done,
https://razorpay.com/docs/build/llm-docs/payments/payment-methods/alipay/ecommerce-s2s-integration.md,payments/payment-methods/alipay/ecommerce-s2s-integration,payments,done,
https://razorpay.com/docs/build/llm-docs/payments/payment-methods/alipay/hotel-s2s-integration.md,payments/payment-methods/alipay/hotel-s2s-integration,payments,done,
https://razorpay.com/docs/build/llm-docs/payments/payment-methods/alipay/travel-s2s-integration.md,payments/payment-methods/alipay/travel-s2s-integration,payments,done,
https://razorpay.com/docs/build/llm-docs/payments/payment-methods/apple-pay/checkout-blocks.md,payments/payment-methods/apple-pay/checkout-blocks,payments,done,
https://razorpay.com/docs/build/llm-docs/payments/payment-methods/apple-pay/custom-integration.md,payments/payment-methods/apple-pay/custom-integration,payments,done,
https://razorpay.com/docs/build/llm-docs/payments/payment-methods/apple-pay/s2s-integration.md,payments/payment-methods/apple-pay/s2s-integration,payments,done,
https://razorpay.com/docs/build/llm-docs/payments/payment-methods/apple-pay/web-component-integration.md,payments/payment-methods/apple-pay/web-component-integration,payments,done,
https://razorpay.com/docs/build/llm-docs/payments/payment-methods/apple-pay/wkwebview-integration.md,payments/payment-methods/apple-pay/wkwebview-integration,payments,done,
https://razorpay.com/docs/build/llm-docs/payments/payment-methods/apps/reward-points.md,payments/payment-methods/apps/reward-points,payments,done,
https://razorpay.com/docs/build/llm-docs/payments/payment-methods/bank-transfer/custom-integration.md,payments/payment-methods/bank-transfer/custom-integration,payments,done,
https://razorpay.com/docs/build/llm-docs/payments/payment-methods/bank-transfer/hosted-integration.md,payments/payment-methods/bank-transfer/hosted-integration,payments,done,
https://razorpay.com/docs/build/llm-docs/payments/payment-methods/bharatqr/additional-operations.md,payments/payment-methods/bharatqr/additional-operations,payments,done,
https://razorpay.com/docs/build/llm-docs/payments/payment-methods/bharatqr/api.md,payments/payment-methods/bharatqr/api,payments,done,
https://razorpay.com/docs/build/llm-docs/payments/payment-methods/bharatqr/faqs.md,payments/payment-methods/bharatqr/faqs,payments,done,
https://razorpay.com/docs/build/llm-docs/payments/payment-methods/bharatqr/notification.md,payments/payment-methods/bharatqr/notification,payments,done,
https://razorpay.com/docs/build/llm-docs/payments/payment-methods/bharatqr/status.md,payments/payment-methods/bharatqr/status,payments,done,
https://razorpay.com/docs/build/llm-docs/payments/payment-methods/bharatqr/testing.md,payments/payment-methods/bharatqr/testing,payments,done,
https://razorpay.com/docs/build/llm-docs/payments/payment-methods/cards/corporate-cards.md,payments/payment-methods/cards/corporate-cards,payments,done,
https://razorpay.com/docs/build/llm-docs/payments/payment-methods/cards/dynamic-currency-conversion.md,payments/payment-methods/cards/dynamic-currency-conversion,payments,done,
https://razorpay.com/docs/build/llm-docs/payments/payment-methods/cards/faqs.md,payments/payment-methods/cards/faqs,payments,done,
https://razorpay.com/docs/build/llm-docs/payments/payment-methods/cards/google-pay.md,payments/payment-methods/cards/google-pay,payments,done,
https://razorpay.com/docs/build/llm-docs/payments/payment-methods/cards/token-hq.md,payments/payment-methods/cards/token-hq,payments,done,
https://razorpay.com/docs/build/llm-docs/payments/payment-methods/cards/token-private.md,payments/payment-methods/cards/token-private,payments,done,
https://razorpay.com/docs/build/llm-docs/payments/payment-methods/cards/token-public.md,payments/payment-methods/cards/token-public,payments,done,
https://razorpay.com/docs/build/llm-docs/payments/payment-methods/cards/visa-safe-click.md,payments/payment-methods/cards/visa-safe-click,payments,done,
https://razorpay.com/docs/build/llm-docs/payments/payment-methods/doku-ovo-linkaja/s2s-integration.md,payments/payment-methods/doku-ovo-linkaja/s2s-integration,payments,done,
https://razorpay.com/docs/build/llm-docs/payments/payment-methods/ecod/integration.md,payments/payment-methods/ecod/integration,payments,done,
https://razorpay.com/docs/build/llm-docs/payments/payment-methods/emi/cardless-emi.md,payments/payment-methods/emi/cardless-emi,payments,done,
https://razorpay.com/docs/build/llm-docs/payments/payment-methods/emi/credit-card-emi.md,payments/payment-methods/emi/credit-card-emi,payments,done,
https://razorpay.com/docs/build/llm-docs/payments/payment-methods/emi/debit-card-emi.md,payments/payment-methods/emi/debit-card-emi,payments,done,
https://razorpay.com/docs/build/llm-docs/payments/payment-methods/emi/faqs.md,payments/payment-methods/emi/faqs,payments,done,
https://razorpay.com/docs/build/llm-docs/payments/payment-methods/emi/low-cost-emi.md,payments/payment-methods/emi/low-cost-emi,payments,done,
https://razorpay.com/docs/build/llm-docs/payments/payment-methods/emi/no-cost-emi.md,payments/payment-methods/emi/no-cost-emi,payments,done,
https://razorpay.com/docs/build/llm-docs/payments/payment-methods/giropay/custom-integration.md,payments/payment-methods/giropay/custom-integration,payments,done,
https://razorpay.com/docs/build/llm-docs/payments/payment-methods/giropay/s2s-integration.md,payments/payment-methods/giropay/s2s-integration,payments,done,
https://razorpay.com/docs/build/llm-docs/payments/payment-methods/gopay/s2s-integration.md,payments/payment-methods/gopay/s2s-integration,payments,done,
https://razorpay.com/docs/build/llm-docs/payments/payment-methods/grabpay-my/s2s-integration.md,payments/payment-methods/grabpay-my/s2s-integration,payments,done,
https://razorpay.com/docs/build/llm-docs/payments/payment-methods/grabpay-sg/s2s-integration.md,payments/payment-methods/grabpay-sg/s2s-integration,payments,done,
https://razorpay.com/docs/build/llm-docs/payments/payment-methods/instalments/credit-card-instalments.md,payments/payment-methods/instalments/credit-card-instalments,payments,done,
https://razorpay.com/docs/build/llm-docs/payments/payment-methods/klarna/s2s-integration.md,payments/payment-methods/klarna/s2s-integration,payments,done,
https://razorpay.com/docs/build/llm-docs/payments/payment-methods/moto/batch.md,payments/payment-methods/moto/batch,payments,done,
https://razorpay.com/docs/build/llm-docs/payments/payment-methods/netbanking/corporate.md,payments/payment-methods/netbanking/corporate,payments,done,
https://razorpay.com/docs/build/llm-docs/payments/payment-methods/pay-later/custom-integration.md,payments/payment-methods/pay-later/custom-integration,payments,done,
https://razorpay.com/docs/build/llm-docs/payments/payment-methods/poli/custom-integration.md,payments/payment-methods/poli/custom-integration,payments,done,
https://razorpay.com/docs/build/llm-docs/payments/payment-methods/poli/s2s-integration.md,payments/payment-methods/poli/s2s-integration,payments,done,
https://razorpay.com/docs/build/llm-docs/payments/payment-methods/sofort/custom-integration.md,payments/payment-methods/sofort/custom-integration,payments,done,
https://razorpay.com/docs/build/llm-docs/payments/payment-methods/sofort/s2s-integration.md,payments/payment-methods/sofort/s2s-integration,payments,done,
https://razorpay.com/docs/build/llm-docs/payments/payment-methods/transaction-limits/upi.md,payments/payment-methods/transaction-limits/upi,payments,done,
https://razorpay.com/docs/build/llm-docs/payments/payment-methods/trustly/custom-integration.md,payments/payment-methods/trustly/custom-integration,payments,done,
https://razorpay.com/docs/build/llm-docs/payments/payment-methods/trustly/s2s-integration.md,payments/payment-methods/trustly/s2s-integration,payments,done,
https://razorpay.com/docs/build/llm-docs/payments/payment-methods/upi-qr/api.md,payments/payment-methods/upi-qr/api,payments,done,
https://razorpay.com/docs/build/llm-docs/payments/payment-methods/upi-qr/faqs.md,payments/payment-methods/upi-qr/faqs,payments,done,
https://razorpay.com/docs/build/llm-docs/payments/payment-methods/upi-qr/webhooks.md,payments/payment-methods/upi-qr/webhooks,payments,done,
https://razorpay.com/docs/build/llm-docs/payments/payment-methods/upi/cc-on-upi.md,payments/payment-methods/upi/cc-on-upi,payments,done,
https://razorpay.com/docs/build/llm-docs/payments/payment-methods/upi/faqs.md,payments/payment-methods/upi/faqs,payments,done,
https://razorpay.com/docs/build/llm-docs/payments/payment-methods/upi/google-pay.md,payments/payment-methods/upi/google-pay,payments,done,
https://razorpay.com/docs/build/llm-docs/payments/payment-methods/upi/gst-on-upi.md,payments/payment-methods/upi/gst-on-upi,payments,done,
https://razorpay.com/docs/build/llm-docs/payments/payment-methods/upi/saved-vpa.md,payments/payment-methods/upi/saved-vpa,payments,done,
https://razorpay.com/docs/build/llm-docs/payments/payment-methods/upi/supported-apps.md,payments/payment-methods/upi/supported-apps,payments,done,
https://razorpay.com/docs/build/llm-docs/payments/payment-methods/upi/turbo-upi.md,payments/payment-methods/upi/turbo-upi,payments,done,
https://razorpay.com/docs/build/llm-docs/payments/payment-methods/upi/upi-intent.md,payments/payment-methods/upi/upi-intent,payments,done,
https://razorpay.com/docs/build/llm-docs/payments/payment-methods/upi/vpa-validation.md,payments/payment-methods/upi/vpa-validation,payments,done,
https://razorpay.com/docs/build/llm-docs/payments/payment-methods/upi/wallets-on-upi.md,payments/payment-methods/upi/wallets-on-upi,payments,done,
https://razorpay.com/docs/build/llm-docs/payments/payment-methods/wallets/amazon-pay.md,payments/payment-methods/wallets/amazon-pay,payments,done,
https://razorpay.com/docs/build/llm-docs/payments/payment-methods/wallets/bajaj-pay.md,payments/payment-methods/wallets/bajaj-pay,payments,done,
https://razorpay.com/docs/build/llm-docs/payments/payment-methods/wallets/boost.md,payments/payment-methods/wallets/boost,payments,done,
https://razorpay.com/docs/build/llm-docs/payments/payment-methods/wallets/external.md,payments/payment-methods/wallets/external,payments,done,
https://razorpay.com/docs/build/llm-docs/payments/payment-methods/wallets/grab-pay.md,payments/payment-methods/wallets/grab-pay,payments,done,
https://razorpay.com/docs/build/llm-docs/payments/payment-methods/wallets/mcash.md,payments/payment-methods/wallets/mcash,payments,done,
https://razorpay.com/docs/build/llm-docs/payments/payment-methods/wallets/paypal.md,payments/payment-methods/wallets/paypal,payments,done,
https://razorpay.com/docs/build/llm-docs/payments/payment-methods/wallets/paytm.md,payments/payment-methods/wallets/paytm,payments,done,
https://razorpay.com/docs/build/llm-docs/payments/payment-methods/wallets/shopback-pay.md,payments/payment-methods/wallets/shopback-pay,payments,done,
https://razorpay.com/docs/build/llm-docs/payments/payment-methods/wallets/touch-n-go.md,payments/payment-methods/wallets/touch-n-go,payments,done,
https://razorpay.com/docs/build/llm-docs/payments/payment-methods/zip/s2s-integration.md,payments/payment-methods/zip/s2s-integration,payments,done,
https://razorpay.com/docs/build/llm-docs/payments/payment-pages/plugins-add-ons/fb-payment-success.md,payments/payment-pages/plugins-add-ons/fb-payment-success,payments,done,
https://razorpay.com/docs/build/llm-docs/payments/payment-pages/plugins-add-ons/fb-pixel.md,payments/payment-pages/plugins-add-ons/fb-pixel,payments,done,
https://razorpay.com/docs/build/llm-docs/payments/payment-pages/plugins-add-ons/google-analytics.md,payments/payment-pages/plugins-add-ons/google-analytics,payments,done,
https://razorpay.com/docs/build/llm-docs/payments/payment-pages/plugins-add-ons/magic-checkout.md,payments/payment-pages/plugins-add-ons/magic-checkout,payments,done,
https://razorpay.com/docs/build/llm-docs/payments/payment-pages/plugins-add-ons/shiprocket.md,payments/payment-pages/plugins-add-ons/shiprocket,payments,done,
https://razorpay.com/docs/build/llm-docs/payments/payment-pages/plugins-add-ons/zapier.md,payments/payment-pages/plugins-add-ons/zapier,payments,done,
https://razorpay.com/docs/build/llm-docs/payments/payments/capture-settings/api.md,payments/payments/capture-settings/api,payments,done,
https://razorpay.com/docs/build/llm-docs/payments/payments/late-authorisation/handle.md,payments/payments/late-authorisation/handle,payments,done,
https://razorpay.com/docs/build/llm-docs/payments/recurring-payments/cards/apis.md,payments/recurring-payments/cards/apis,payments,done,
